src,dst,src_neo4j_id,dst_neo4j_id,rel,relation_type,props_json
77,17,1726,1763,RELATED_TO,RELATED,"{""reason"": ""related segment morphology"", ""similarity"": 0.5103441476821899, ""rank"": 9, ""relation_type"": ""RELATED""}"
37,17,1661,1763,RELATED_TO,RELATED,"{""reason"": ""associated with other abnormalities"", ""similarity"": 0.5637308955192566, ""rank"": 9, ""relation_type"": ""RELATED""}"
55,17,1691,1763,RELATED_TO,RELATED,"{""reason"": ""related ST segment issue"", ""similarity"": 0.6063082218170166, ""rank"": 5, ""relation_type"": ""RELATED""}"
71,17,1720,1763,RELATED_TO,RELATED,"{""reason"": ""associative finding"", ""similarity"": 0.6300151944160461, ""rank"": 5, ""relation_type"": ""RELATED""}"
45,17,1672,1763,RELATED_TO,NARROWER,"{""reason"": ""specific type of ST depression"", ""similarity"": 0.5592315793037415, ""rank"": 1, ""relation_type"": ""NARROWER""}"
76,17,1725,1763,RELATED_TO,RELATED,"{""reason"": ""not specific to T wave"", ""similarity"": 0.6071884036064148, ""rank"": 5, ""relation_type"": ""RELATED""}"
13,17,1623,1763,RELATED_TO,NARROWER,"{""reason"": ""specific type of abnormality"", ""similarity"": 0.819579005241394, ""rank"": 1, ""relation_type"": ""NARROWER""}"
43,17,1669,1763,RELATED_TO,BROADER,"{""reason"": ""ST depression is a broader category"", ""similarity"": 0.5796588659286499, ""rank"": 1, ""relation_type"": ""BROADER""}"
70,17,1719,1763,RELATED_TO,EXACT,"{""reason"": ""exact match with query"", ""similarity"": 0.9297253489494324, ""rank"": 1, ""relation_type"": ""EXACT""}"
85,17,1739,1763,RELATED_TO,EXACT,"{""reason"": ""directly matches query finding"", ""similarity"": 0.8420008420944214, ""rank"": 1, ""relation_type"": ""EXACT""}"
53,17,1687,1763,RELATED_TO,NARROWER,"{""reason"": ""query is a specific type"", ""similarity"": 0.757810115814209, ""rank"": 1, ""relation_type"": ""NARROWER""}"
32,17,1654,1763,RELATED_TO,EXACT,"{""reason"": ""same finding without measure"", ""similarity"": 0.9153643846511841, ""rank"": 1, ""relation_type"": ""EXACT""}"
9,17,1617,1763,RELATED_TO,RELATED,"{""reason"": ""depression suggests absence"", ""similarity"": 0.6346455216407776, ""rank"": 1, ""relation_type"": ""RELATED""}"
86,17,1740,1763,RELATED_TO,EXACT,"{""reason"": ""same finding as query"", ""similarity"": 0.7726023197174072, ""rank"": 1, ""relation_type"": ""EXACT""}"
30,17,1648,1763,RELATED_TO,NARROWER,"{""reason"": ""query is a type of depression"", ""similarity"": 0.8313736319541931, ""rank"": 1, ""relation_type"": ""NARROWER""}"
89,17,1744,1763,RELATED_TO,NARROWER,"{""reason"": ""specific type of ST depression"", ""similarity"": 0.794574499130249, ""rank"": 1, ""relation_type"": ""NARROWER""}"
61,17,1703,1763,RELATED_TO,NARROWER,"{""reason"": ""specific case of ST changes"", ""similarity"": 0.8258406519889832, ""rank"": 3, ""relation_type"": ""NARROWER""}"
74,17,1723,1763,RELATED_TO,EXACT,"{""reason"": ""exact match with query"", ""similarity"": 0.9999998807907104, ""rank"": 1, ""relation_type"": ""EXACT""}"
88,17,1743,1763,RELATED_TO,EXACT,"{""reason"": ""equivalent concept"", ""similarity"": 0.808844804763794, ""rank"": 1, ""relation_type"": ""EXACT""}"
78,17,1728,1763,RELATED_TO,RELATED,"{""reason"": ""TP segment vs ST segment"", ""similarity"": 0.8226611614227295, ""rank"": 1, ""relation_type"": ""RELATED""}"
38,17,1662,1763,RELATED_TO,NARROWER,"{""reason"": ""Specific type of ST change"", ""similarity"": 0.6362267732620239, ""rank"": 3, ""relation_type"": ""NARROWER""}"
29,18,1646,1764,RELATED_TO,RELATED,"{""reason"": ""associated with ischemia"", ""similarity"": 0.6012987494468689, ""rank"": 4, ""relation_type"": ""RELATED""}"
20,18,1634,1764,RELATED_TO,RELATED,"{""reason"": ""ischemia implication"", ""similarity"": 0.5387526750564575, ""rank"": 10, ""relation_type"": ""RELATED""}"
64,18,1709,1764,RELATED_TO,RELATED,"{""reason"": ""ischemia suggests potential need for reperfusion"", ""similarity"": 0.34911128878593445, ""rank"": 9, ""relation_type"": ""RELATED""}"
63,18,1708,1764,RELATED_TO,RELATED,"{""reason"": ""specific region ischemia"", ""similarity"": 0.6079869270324707, ""rank"": 8, ""relation_type"": ""RELATED""}"
33,18,1656,1764,RELATED_TO,BROADER,"{""reason"": ""anterior ischemia includes ST changes"", ""similarity"": 0.6714763641357422, ""rank"": 3, ""relation_type"": ""BROADER""}"
6,18,1613,1764,RELATED_TO,RELATED,"{""reason"": ""anterior ischemia relates to elevation"", ""similarity"": 0.6696786880493164, ""rank"": 4, ""relation_type"": ""RELATED""}"
85,18,1739,1764,RELATED_TO,RELATED,"{""reason"": ""can be related to ischemia"", ""similarity"": 0.5674068331718445, ""rank"": 6, ""relation_type"": ""RELATED""}"
86,18,1740,1764,RELATED_TO,RELATED,"{""reason"": ""could suggest depression"", ""similarity"": 0.5863442420959473, ""rank"": 5, ""relation_type"": ""RELATED""}"
51,18,1683,1764,RELATED_TO,RELATED,"{""reason"": ""suggests ischemia"", ""similarity"": 0.5489763617515564, ""rank"": 10, ""relation_type"": ""RELATED""}"
17,19,1629,1765,RELATED_TO,RELATED,"{""reason"": ""different finding, not ST depression"", ""similarity"": 0.48472923040390015, ""rank"": 7, ""relation_type"": ""RELATED""}"
10,19,1618,1765,RELATED_TO,RELATED,"{""reason"": ""Inverted T wave may occur"", ""similarity"": 0.4611341059207916, ""rank"": 8, ""relation_type"": ""RELATED""}"
28,19,1644,1765,RELATED_TO,RELATED,"{""reason"": ""inverted T wave may co-occur"", ""similarity"": 0.5129836797714233, ""rank"": 2, ""relation_type"": ""RELATED""}"
72,19,1721,1765,RELATED_TO,RELATED,"{""reason"": ""one type of change in ECG"", ""similarity"": 0.2998269498348236, ""rank"": 2, ""relation_type"": ""RELATED""}"
73,19,1722,1765,RELATED_TO,RELATED,"{""reason"": ""Inverted T is a variant finding"", ""similarity"": 0.6600897312164307, ""rank"": 2, ""relation_type"": ""RELATED""}"
71,19,1720,1765,RELATED_TO,EXACT,"{""reason"": ""direct synonym for query"", ""similarity"": 0.8418823480606079, ""rank"": 1, ""relation_type"": ""EXACT""}"
3,19,1606,1765,RELATED_TO,RELATED,"{""reason"": ""T wave inversion is a related finding"", ""similarity"": 0.7320894598960876, ""rank"": 1, ""relation_type"": ""RELATED""}"
76,19,1725,1765,RELATED_TO,EXACT,"{""reason"": ""same term as query"", ""similarity"": 0.9324790835380554, ""rank"": 1, ""relation_type"": ""EXACT""}"
74,19,1723,1765,RELATED_TO,RELATED,"{""reason"": ""T wave change associated with ST"", ""similarity"": 0.5867437720298767, ""rank"": 10, ""relation_type"": ""RELATED""}"
2,19,1605,1765,RELATED_TO,EXACT,"{""reason"": ""synonym of the query"", ""similarity"": 0.8304541707038879, ""rank"": 1, ""relation_type"": ""EXACT""}"
32,19,1654,1765,RELATED_TO,RELATED,"{""reason"": ""inverted T relates to ST segment"", ""similarity"": 0.5609584450721741, ""rank"": 8, ""relation_type"": ""RELATED""}"
78,19,1728,1765,RELATED_TO,RELATED,"{""reason"": ""type of T wave change"", ""similarity"": 0.5213896036148071, ""rank"": 8, ""relation_type"": ""RELATED""}"
66,19,1715,1765,RELATED_TO,RELATED,"{""reason"": ""specific T wave alteration"", ""similarity"": 0.631420910358429, ""rank"": 2, ""relation_type"": ""RELATED""}"
4,19,1608,1765,RELATED_TO,EXACT,"{""reason"": ""synonym for T wave inversion"", ""similarity"": 0.7924908399581909, ""rank"": 1, ""relation_type"": ""EXACT""}"
16,19,1627,1765,RELATED_TO,RELATED,"{""reason"": ""related abnormality with T wave"", ""similarity"": 0.5300183892250061, ""rank"": 9, ""relation_type"": ""RELATED""}"
37,19,1661,1765,RELATED_TO,NARROWER,"{""reason"": ""specific type of abnormal T wave"", ""similarity"": 0.7149136662483215, ""rank"": 2, ""relation_type"": ""NARROWER""}"
77,19,1726,1765,RELATED_TO,RELATED,"{""reason"": ""related T wave morphology"", ""similarity"": 0.5892820358276367, ""rank"": 3, ""relation_type"": ""RELATED""}"
80,19,1731,1765,RELATED_TO,RELATED,"{""reason"": ""different waveform change"", ""similarity"": 0.5150014758110046, ""rank"": 6, ""relation_type"": ""RELATED""}"
14,19,1624,1765,RELATED_TO,EXACT,"{""reason"": ""T wave inverted is precise match"", ""similarity"": 0.8220021724700928, ""rank"": 1, ""relation_type"": ""EXACT""}"
45,19,1672,1765,RELATED_TO,RELATED,"{""reason"": ""T wave is part of ST findings"", ""similarity"": 0.48602572083473206, ""rank"": 5, ""relation_type"": ""RELATED""}"
5,19,1609,1765,RELATED_TO,RELATED,"{""reason"": ""specific inversion finding"", ""similarity"": 0.5819032788276672, ""rank"": 4, ""relation_type"": ""RELATED""}"
55,19,1691,1765,RELATED_TO,EXACT,"{""reason"": ""exact match to query"", ""similarity"": 0.9624298810958862, ""rank"": 1, ""relation_type"": ""EXACT""}"
75,19,1724,1765,RELATED_TO,RELATED,"{""reason"": ""Inverted variant of T wave"", ""similarity"": 0.6648445725440979, ""rank"": 1, ""relation_type"": ""RELATED""}"
84,19,1738,1765,RELATED_TO,EXACT,"{""reason"": ""identical concept"", ""similarity"": 0.8418041467666626, ""rank"": 1, ""relation_type"": ""EXACT""}"
27,19,1643,1765,RELATED_TO,RELATED,"{""reason"": ""associated abnormality"", ""similarity"": 0.5340900421142578, ""rank"": 5, ""relation_type"": ""RELATED""}"
4,20,1608,1766,RELATED_TO,RELATED,"{""reason"": ""general abnormal T wave finding"", ""similarity"": 0.6192085146903992, ""rank"": 4, ""relation_type"": ""RELATED""}"
21,20,1635,1766,RELATED_TO,RELATED,"{""reason"": ""related abnormal finding"", ""similarity"": 0.6250203251838684, ""rank"": 4, ""relation_type"": ""RELATED""}"
61,20,1703,1766,RELATED_TO,RELATED,"{""reason"": ""different abnormal finding"", ""similarity"": 0.5628833174705505, ""rank"": 7, ""relation_type"": ""RELATED""}"
66,20,1715,1766,RELATED_TO,RELATED,"{""reason"": ""broad abnormal T wave"", ""similarity"": 0.6023943424224854, ""rank"": 5, ""relation_type"": ""RELATED""}"
80,20,1731,1766,RELATED_TO,RELATED,"{""reason"": ""T wave relates to ST changes"", ""similarity"": 0.503642737865448, ""rank"": 9, ""relation_type"": ""RELATED""}"
55,20,1691,1766,RELATED_TO,RELATED,"{""reason"": ""broader abnormal T wave concept"", ""similarity"": 0.6627169847488403, ""rank"": 3, ""relation_type"": ""RELATED""}"
71,20,1720,1766,RELATED_TO,RELATED,"{""reason"": ""abnormal finding indication"", ""similarity"": 0.6560110449790955, ""rank"": 4, ""relation_type"": ""RELATED""}"
37,20,1661,1766,RELATED_TO,EXACT,"{""reason"": ""equivalent term for abnormal T wave"", ""similarity"": 0.7782334089279175, ""rank"": 1, ""relation_type"": ""EXACT""}"
83,20,1735,1766,RELATED_TO,RELATED,"{""reason"": ""abnormal T wave may relate"", ""similarity"": 0.44453561305999756, ""rank"": 10, ""relation_type"": ""RELATED""}"
73,20,1722,1766,RELATED_TO,RELATED,"{""reason"": ""Abnormal T wave includes peaked"", ""similarity"": 0.6258605718612671, ""rank"": 4, ""relation_type"": ""RELATED""}"
76,20,1725,1766,RELATED_TO,RELATED,"{""reason"": ""broader abnormal T wave concept"", ""similarity"": 0.6438952088356018, ""rank"": 3, ""relation_type"": ""RELATED""}"
2,20,1605,1766,RELATED_TO,RELATED,"{""reason"": ""abnormal T wave finding"", ""similarity"": 0.5924282073974609, ""rank"": 4, ""relation_type"": ""RELATED""}"
19,20,1632,1766,RELATED_TO,RELATED,"{""reason"": ""may relate to abnormality"", ""similarity"": 0.5180968046188354, ""rank"": 10, ""relation_type"": ""RELATED""}"
3,20,1606,1766,RELATED_TO,RELATED,"{""reason"": ""General T wave abnormality"", ""similarity"": 0.5930500030517578, ""rank"": 6, ""relation_type"": ""RELATED""}"
5,20,1609,1766,RELATED_TO,RELATED,"{""reason"": ""general abnormal T wave"", ""similarity"": 0.5873034596443176, ""rank"": 3, ""relation_type"": ""RELATED""}"
79,20,1729,1766,RELATED_TO,RELATED,"{""reason"": ""abnormal T wave suggests finding"", ""similarity"": 0.662899911403656, ""rank"": 3, ""relation_type"": ""RELATED""}"
75,20,1724,1766,RELATED_TO,RELATED,"{""reason"": ""Abnormal T wave finding context"", ""similarity"": 0.6109323501586914, ""rank"": 4, ""relation_type"": ""RELATED""}"
14,20,1624,1766,RELATED_TO,RELATED,"{""reason"": ""General abnormal T wave finding"", ""similarity"": 0.6397154927253723, ""rank"": 3, ""relation_type"": ""RELATED""}"
32,20,1654,1766,RELATED_TO,RELATED,"{""reason"": ""T wave abnormality correlates"", ""similarity"": 0.5741860866546631, ""rank"": 7, ""relation_type"": ""RELATED""}"
84,20,1738,1766,RELATED_TO,RELATED,"{""reason"": ""broader abnormal T wave context"", ""similarity"": 0.642241358757019, ""rank"": 4, ""relation_type"": ""RELATED""}"
78,20,1728,1766,RELATED_TO,RELATED,"{""reason"": ""abnormal T wave finding"", ""similarity"": 0.5280367136001587, ""rank"": 6, ""relation_type"": ""RELATED""}"
77,20,1726,1766,RELATED_TO,RELATED,"{""reason"": ""abnormal T wave concept"", ""similarity"": 0.5917832255363464, ""rank"": 2, ""relation_type"": ""RELATED""}"
64,21,1709,1767,RELATED_TO,RELATED,"{""reason"": ""specific location of infarct"", ""similarity"": 0.3611869812011719, ""rank"": 3, ""relation_type"": ""RELATED""}"
0,21,1601,1767,RELATED_TO,RELATED,"{""reason"": ""possible indication of ischemia"", ""similarity"": 0.518803060054779, ""rank"": 9, ""relation_type"": ""RELATED""}"
60,21,1698,1767,RELATED_TO,RELATED,"{""reason"": ""Specific type of infarction"", ""similarity"": 0.5072799324989319, ""rank"": 8, ""relation_type"": ""RELATED""}"
57,21,1694,1767,RELATED_TO,RELATED,"{""reason"": ""Suggests myocardial compromise"", ""similarity"": 0.4742036461830139, ""rank"": 4, ""relation_type"": ""RELATED""}"
70,21,1719,1767,RELATED_TO,RELATED,"{""reason"": ""may indicate ST depression"", ""similarity"": 0.573131799697876, ""rank"": 8, ""relation_type"": ""RELATED""}"
49,21,1680,1767,RELATED_TO,RELATED,"{""reason"": ""specific infarction type"", ""similarity"": 0.5319828987121582, ""rank"": 7, ""relation_type"": ""RELATED""}"
32,21,1654,1767,RELATED_TO,RELATED,"{""reason"": ""infarction can cause abnormalities"", ""similarity"": 0.5606282949447632, ""rank"": 9, ""relation_type"": ""RELATED""}"
50,21,1681,1767,RELATED_TO,NARROWER,"{""reason"": ""specific infarction location"", ""similarity"": 0.5114607214927673, ""rank"": 8, ""relation_type"": ""NARROWER""}"
18,21,1630,1767,RELATED_TO,RELATED,"{""reason"": ""anteroseptal infarction may cause elevation"", ""similarity"": 0.5410637855529785, ""rank"": 10, ""relation_type"": ""RELATED""}"
52,21,1685,1767,RELATED_TO,RELATED,"{""reason"": ""related to ST segment issues"", ""similarity"": 0.5118296146392822, ""rank"": 7, ""relation_type"": ""RELATED""}"
27,21,1643,1767,RELATED_TO,RELATED,"{""reason"": ""may co-occur with findings"", ""similarity"": 0.5241453051567078, ""rank"": 9, ""relation_type"": ""RELATED""}"
33,21,1656,1767,RELATED_TO,RELATED,"{""reason"": ""specific infarction may affect ST segments"", ""similarity"": 0.5711283683776855, ""rank"": 9, ""relation_type"": ""RELATED""}"
47,21,1674,1767,RELATED_TO,RELATED,"{""reason"": ""specific infarction type"", ""similarity"": 0.5304393172264099, ""rank"": 8, ""relation_type"": ""RELATED""}"
42,21,1668,1767,RELATED_TO,RELATED,"{""reason"": ""specific condition affecting ST"", ""similarity"": 0.5362773537635803, ""rank"": 6, ""relation_type"": ""RELATED""}"
69,21,1718,1767,RELATED_TO,RELATED,"{""reason"": ""infarction relates to ST changes"", ""similarity"": 0.5847702026367188, ""rank"": 8, ""relation_type"": ""RELATED""}"
23,21,1637,1767,RELATED_TO,RELATED,"{""reason"": ""specific infarction type"", ""similarity"": 0.5265283584594727, ""rank"": 8, ""relation_type"": ""RELATED""}"
44,21,1671,1767,RELATED_TO,RELATED,"{""reason"": ""specific condition that may include ST changes"", ""similarity"": 0.5504895448684692, ""rank"": 7, ""relation_type"": ""RELATED""}"
86,21,1740,1767,RELATED_TO,RELATED,"{""reason"": ""could be related condition"", ""similarity"": 0.5475937128067017, ""rank"": 10, ""relation_type"": ""RELATED""}"
61,21,1703,1767,RELATED_TO,RELATED,"{""reason"": ""related condition"", ""similarity"": 0.5559083819389343, ""rank"": 8, ""relation_type"": ""RELATED""}"
6,21,1613,1767,RELATED_TO,RELATED,"{""reason"": ""infarction may present with elevation"", ""similarity"": 0.5799065232276917, ""rank"": 9, ""relation_type"": ""RELATED""}"
4,22,1608,1768,RELATED_TO,RELATED,"{""reason"": ""not a strict synonym"", ""similarity"": 0.6405333280563354, ""rank"": 2, ""relation_type"": ""RELATED""}"
5,22,1609,1768,RELATED_TO,NARROWER,"{""reason"": ""specific T wave finding"", ""similarity"": 0.606087863445282, ""rank"": 2, ""relation_type"": ""NARROWER""}"
75,22,1724,1768,RELATED_TO,RELATED,"{""reason"": ""Flattened variant of T wave"", ""similarity"": 0.6455010771751404, ""rank"": 2, ""relation_type"": ""RELATED""}"
84,22,1738,1768,RELATED_TO,RELATED,"{""reason"": ""similar but not identical finding"", ""similarity"": 0.6724756956100464, ""rank"": 3, ""relation_type"": ""RELATED""}"
25,22,1640,1768,RELATED_TO,RELATED,"{""reason"": ""part of ST-T changes"", ""similarity"": 0.5492331385612488, ""rank"": 7, ""relation_type"": ""RELATED""}"
9,22,1617,1768,RELATED_TO,RELATED,"{""reason"": ""flattened T wave contextually linked"", ""similarity"": 0.5464435815811157, ""rank"": 8, ""relation_type"": ""RELATED""}"
3,22,1606,1768,RELATED_TO,RELATED,"{""reason"": ""Similar abnormal T wave finding"", ""similarity"": 0.6081811785697937, ""rank"": 4, ""relation_type"": ""RELATED""}"
32,22,1654,1768,RELATED_TO,RELATED,"{""reason"": ""flattened wave may relate"", ""similarity"": 0.5602864623069763, ""rank"": 10, ""relation_type"": ""RELATED""}"
73,22,1722,1768,RELATED_TO,RELATED,"{""reason"": ""Flattened T is a variant finding"", ""similarity"": 0.6493179798126221, ""rank"": 3, ""relation_type"": ""RELATED""}"
76,22,1725,1768,RELATED_TO,RELATED,"{""reason"": ""similar but not exact synonym"", ""similarity"": 0.7273938655853271, ""rank"": 2, ""relation_type"": ""RELATED""}"
71,22,1720,1768,RELATED_TO,RELATED,"{""reason"": ""similar abnormal T wave"", ""similarity"": 0.6714816093444824, ""rank"": 3, ""relation_type"": ""RELATED""}"
66,22,1715,1768,RELATED_TO,RELATED,"{""reason"": ""specific T wave alteration"", ""similarity"": 0.6134247779846191, ""rank"": 3, ""relation_type"": ""RELATED""}"
87,22,1742,1768,RELATED_TO,RELATED,"{""reason"": ""T wave change could relate"", ""similarity"": 0.5519832968711853, ""rank"": 8, ""relation_type"": ""RELATED""}"
30,22,1648,1768,RELATED_TO,RELATED,"{""reason"": ""change in T wave morphology"", ""similarity"": 0.5419756770133972, ""rank"": 8, ""relation_type"": ""RELATED""}"
55,22,1691,1768,RELATED_TO,RELATED,"{""reason"": ""similar T wave abnormality"", ""similarity"": 0.7315779328346252, ""rank"": 2, ""relation_type"": ""RELATED""}"
37,22,1661,1768,RELATED_TO,NARROWER,"{""reason"": ""specific type of abnormal T wave"", ""similarity"": 0.6628257036209106, ""rank"": 3, ""relation_type"": ""NARROWER""}"
27,22,1643,1768,RELATED_TO,RELATED,"{""reason"": ""associated abnormality"", ""similarity"": 0.5241193771362305, ""rank"": 10, ""relation_type"": ""RELATED""}"
74,22,1723,1768,RELATED_TO,RELATED,"{""reason"": ""T wave change often linked"", ""similarity"": 0.5966247320175171, ""rank"": 7, ""relation_type"": ""RELATED""}"
14,22,1624,1768,RELATED_TO,RELATED,"{""reason"": ""Flattened T wave is different"", ""similarity"": 0.6778029799461365, ""rank"": 2, ""relation_type"": ""RELATED""}"
89,22,1744,1768,RELATED_TO,RELATED,"{""reason"": ""may indicate ischemia"", ""similarity"": 0.4702315926551819, ""rank"": 9, ""relation_type"": ""RELATED""}"
2,22,1605,1768,RELATED_TO,RELATED,"{""reason"": ""related T wave variation"", ""similarity"": 0.7014179229736328, ""rank"": 2, ""relation_type"": ""RELATED""}"
10,23,1618,1769,RELATED_TO,BROADER,"{""reason"": ""Inferior ischemia includes changes"", ""similarity"": 0.4903089106082916, ""rank"": 2, ""relation_type"": ""BROADER""}"
0,23,1601,1769,RELATED_TO,RELATED,"{""reason"": ""related to ischemic changes"", ""similarity"": 0.5163553953170776, ""rank"": 10, ""relation_type"": ""RELATED""}"
1,23,1602,1769,RELATED_TO,RELATED,"{""reason"": ""related to ischemia"", ""similarity"": 0.6266686916351318, ""rank"": 3, ""relation_type"": ""RELATED""}"
20,23,1634,1769,RELATED_TO,RELATED,"{""reason"": ""ischemia implication"", ""similarity"": 0.544268012046814, ""rank"": 8, ""relation_type"": ""RELATED""}"
23,23,1637,1769,RELATED_TO,RELATED,"{""reason"": ""specific ischemia type"", ""similarity"": 0.5277533531188965, ""rank"": 7, ""relation_type"": ""RELATED""}"
15,23,1625,1769,RELATED_TO,RELATED,"{""reason"": ""indicates related condition"", ""similarity"": 0.6105303764343262, ""rank"": 4, ""relation_type"": ""RELATED""}"
9,23,1617,1769,RELATED_TO,RELATED,"{""reason"": ""inferior ischemia related context"", ""similarity"": 0.5949943661689758, ""rank"": 4, ""relation_type"": ""RELATED""}"
70,23,1719,1769,RELATED_TO,RELATED,"{""reason"": ""could relate to ischemia"", ""similarity"": 0.5722820162773132, ""rank"": 9, ""relation_type"": ""RELATED""}"
65,23,1711,1769,RELATED_TO,RELATED,"{""reason"": ""specific inferior condition subset"", ""similarity"": 0.6147569417953491, ""rank"": 7, ""relation_type"": ""RELATED""}"
87,23,1742,1769,RELATED_TO,RELATED,"{""reason"": ""related ischemic finding affect ST"", ""similarity"": 0.5379303693771362, ""rank"": 10, ""relation_type"": ""RELATED""}"
7,23,1614,1769,RELATED_TO,RELATED,"{""reason"": ""describes a related ischemia"", ""similarity"": 0.6470888257026672, ""rank"": 4, ""relation_type"": ""RELATED""}"
55,23,1691,1769,RELATED_TO,RELATED,"{""reason"": ""not directly related"", ""similarity"": 0.5524082183837891, ""rank"": 9, ""relation_type"": ""RELATED""}"
58,23,1695,1769,RELATED_TO,RELATED,"{""reason"": ""specific ischemia location"", ""similarity"": 0.6209344863891602, ""rank"": 6, ""relation_type"": ""RELATED""}"
34,23,1657,1769,RELATED_TO,RELATED,"{""reason"": ""inferior ischemia can cause elevation"", ""similarity"": 0.6880870461463928, ""rank"": 3, ""relation_type"": ""RELATED""}"
30,23,1648,1769,RELATED_TO,RELATED,"{""reason"": ""associated with ischemic changes"", ""similarity"": 0.5207076668739319, ""rank"": 10, ""relation_type"": ""RELATED""}"
63,23,1708,1769,RELATED_TO,RELATED,"{""reason"": ""specific region ischemia"", ""similarity"": 0.6320881247520447, ""rank"": 4, ""relation_type"": ""RELATED""}"
83,23,1735,1769,RELATED_TO,RELATED,"{""reason"": ""may indicate ischemia but not specific"", ""similarity"": 0.45590609312057495, ""rank"": 9, ""relation_type"": ""RELATED""}"
25,23,1640,1769,RELATED_TO,RELATED,"{""reason"": ""associated with ischemia"", ""similarity"": 0.5481039881706238, ""rank"": 8, ""relation_type"": ""RELATED""}"
85,23,1739,1769,RELATED_TO,RELATED,"{""reason"": ""another ischemia type"", ""similarity"": 0.5617172122001648, ""rank"": 8, ""relation_type"": ""RELATED""}"
76,23,1725,1769,RELATED_TO,RELATED,"{""reason"": ""related to overall ischemia"", ""similarity"": 0.5506253838539124, ""rank"": 7, ""relation_type"": ""RELATED""}"
33,23,1656,1769,RELATED_TO,RELATED,"{""reason"": ""inferior ischemia can relate to ST changes"", ""similarity"": 0.5610299706459045, ""rank"": 10, ""relation_type"": ""RELATED""}"
16,23,1627,1769,RELATED_TO,RELATED,"{""reason"": ""ischemia often leads to ST elevation"", ""similarity"": 0.5283879637718201, ""rank"": 10, ""relation_type"": ""RELATED""}"
84,23,1738,1769,RELATED_TO,RELATED,"{""reason"": ""associated ischemic condition"", ""similarity"": 0.5388361215591431, ""rank"": 10, ""relation_type"": ""RELATED""}"
59,23,1697,1769,RELATED_TO,RELATED,"{""reason"": ""suggestive of inferior ischemia"", ""similarity"": 0.6033249497413635, ""rank"": 10, ""relation_type"": ""RELATED""}"
74,23,1723,1769,RELATED_TO,RELATED,"{""reason"": ""ischemia associated with ST changes"", ""similarity"": 0.5889397263526917, ""rank"": 8, ""relation_type"": ""RELATED""}"
85,24,1739,1770,RELATED_TO,RELATED,"{""reason"": ""ischemia potential"", ""similarity"": 0.5629487633705139, ""rank"": 7, ""relation_type"": ""RELATED""}"
25,24,1640,1770,RELATED_TO,RELATED,"{""reason"": ""linked to myocardial ischemia"", ""similarity"": 0.5372136235237122, ""rank"": 10, ""relation_type"": ""RELATED""}"
65,24,1711,1770,RELATED_TO,EXACT,"{""reason"": ""same condition identified"", ""similarity"": 0.7246146202087402, ""rank"": 2, ""relation_type"": ""EXACT""}"
62,24,1707,1770,RELATED_TO,RELATED,"{""reason"": ""associated ischemia finding"", ""similarity"": 0.6310566663742065, ""rank"": 5, ""relation_type"": ""RELATED""}"
63,24,1708,1770,RELATED_TO,EXACT,"{""reason"": ""same concept as query"", ""similarity"": 0.8154657483100891, ""rank"": 1, ""relation_type"": ""EXACT""}"
88,25,1743,1771,RELATED_TO,RELATED,"{""reason"": ""suggestive of underlying cause"", ""similarity"": 0.6926664113998413, ""rank"": 3, ""relation_type"": ""RELATED""}"
64,26,1709,1772,RELATED_TO,RELATED,"{""reason"": ""suggestive of myocardial damage"", ""similarity"": 0.3755282163619995, ""rank"": 1, ""relation_type"": ""RELATED""}"
0,26,1601,1772,RELATED_TO,RELATED,"{""reason"": ""could relate to myocardial damage"", ""similarity"": 0.5273755192756653, ""rank"": 8, ""relation_type"": ""RELATED""}"
20,26,1634,1772,RELATED_TO,RELATED,"{""reason"": ""indicates myocardial injury"", ""similarity"": 0.548126220703125, ""rank"": 7, ""relation_type"": ""RELATED""}"
1,26,1602,1772,RELATED_TO,NARROWER,"{""reason"": ""specific infarct type"", ""similarity"": 0.559145450592041, ""rank"": 9, ""relation_type"": ""NARROWER""}"
65,26,1711,1772,RELATED_TO,RELATED,"{""reason"": ""specific infarct condition subset"", ""similarity"": 0.6036490201950073, ""rank"": 8, ""relation_type"": ""RELATED""}"
62,26,1707,1772,RELATED_TO,NARROWER,"{""reason"": ""specific type of infarction"", ""similarity"": 0.600217878818512, ""rank"": 8, ""relation_type"": ""NARROWER""}"
53,26,1687,1772,RELATED_TO,RELATED,"{""reason"": ""part of ischemic findings"", ""similarity"": 0.5630772709846497, ""rank"": 10, ""relation_type"": ""RELATED""}"
42,26,1668,1772,RELATED_TO,RELATED,"{""reason"": ""specific condition affecting ST"", ""similarity"": 0.5234061479568481, ""rank"": 9, ""relation_type"": ""RELATED""}"
34,26,1657,1772,RELATED_TO,RELATED,"{""reason"": ""subendocardial infarct may show elevation"", ""similarity"": 0.5990355610847473, ""rank"": 10, ""relation_type"": ""RELATED""}"
30,26,1648,1772,RELATED_TO,RELATED,"{""reason"": ""related to cardiac events"", ""similarity"": 0.5484455227851868, ""rank"": 7, ""relation_type"": ""RELATED""}"
69,26,1718,1772,RELATED_TO,RELATED,"{""reason"": ""specific infarct type related"", ""similarity"": 0.5883889198303223, ""rank"": 7, ""relation_type"": ""RELATED""}"
26,27,1642,1773,RELATED_TO,RELATED,"{""reason"": ""right ventricle aspect"", ""similarity"": 0.5624076128005981, ""rank"": 7, ""relation_type"": ""RELATED""}"
